memory_id,state_id,subdivision,year,month,season,previous_state_id,memory_window_months,available_history_months,historical_state_count,anomaly_persistence,deficit_persistence,rainfall_condition_persistence,consecutive_anomaly_direction,recurrence_count,months_since_similar_state,historical_similarity_count,similarity_score,memory_complete,history_sufficient,missing_history_count,memory_quality_status,source_state_id,source_dataset,source_artifact,memory_generation_version
jammu_kashmir_1923_03_mem_jammu_kashmir_1923_03,jammu_kashmir_1923_03,Jammu & Kashmir,1923,3,PRE_MONSOON,jammu_kashmir_1923_02,266,36,36,-24.59487179487178,24.59487179487178,1.0,0,7,35.0,7,0.8617449957900962,True,True,0,COMPLETE,jammu_kashmir_1923_03,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1923_04_mem_jammu_kashmir_1923_04,jammu_kashmir_1923_04,Jammu & Kashmir,1923,4,PRE_MONSOON,jammu_kashmir_1923_03,267,36,36,-33.24102564102564,33.24102564102564,1.0,-1,12,34.0,12,0.8476154268077527,True,True,0,COMPLETE,jammu_kashmir_1923_04,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1923_05_mem_jammu_kashmir_1923_05,jammu_kashmir_1923_05,Jammu & Kashmir,1923,5,PRE_MONSOON,jammu_kashmir_1923_04,268,36,36,68.54871794871794,0.0,1.0,0,2,19.0,2,0.7629820555146599,True,True,0,COMPLETE,jammu_kashmir_1923_05,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1923_06_mem_jammu_kashmir_1923_06,jammu_kashmir_1923_06,Jammu & Kashmir,1923,6,MONSOON,jammu_kashmir_1923_05,269,36,36,-41.22905982905984,41.22905982905984,1.0,0,7,33.0,7,0.8863918769804228,True,True,0,COMPLETE,jammu_kashmir_1923_06,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1923_07_mem_jammu_kashmir_1923_07,jammu_kashmir_1923_07,Jammu & Kashmir,1923,7,MONSOON,jammu_kashmir_1923_06,270,36,36,-3.258620689655203,3.258620689655203,1.0,-1,4,18.0,4,0.83179816822581,True,True,0,COMPLETE,jammu_kashmir_1923_07,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1923_08_mem_jammu_kashmir_1923_08,jammu_kashmir_1923_08,Jammu & Kashmir,1923,8,MONSOON,jammu_kashmir_1923_07,271,36,36,64.0871794871795,0.0,1.0,0,2,11.0,2,0.8040406379665473,True,True,0,COMPLETE,jammu_kashmir_1923_08,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1923_09_mem_jammu_kashmir_1923_09,jammu_kashmir_1923_09,Jammu & Kashmir,1923,9,MONSOON,jammu_kashmir_1923_08,272,36,36,-55.51880341880343,55.51880341880343,1.0,0,1,19.0,1,0.7669421999192725,True,True,0,COMPLETE,jammu_kashmir_1923_09,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1923_10_mem_jammu_kashmir_1923_10,jammu_kashmir_1923_10,Jammu & Kashmir,1923,10,POST_MONSOON,jammu_kashmir_1923_09,273,36,36,37.7863247863248,0.0,1.0,0,1,24.0,1,0.8311675370496918,True,True,0,COMPLETE,jammu_kashmir_1923_10,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1923_11_mem_jammu_kashmir_1923_11,jammu_kashmir_1923_11,Jammu & Kashmir,1923,11,POST_MONSOON,jammu_kashmir_1923_10,274,36,36,-14.514655172413793,14.514655172413793,1.0,0,6,36.0,6,0.8441808822889729,True,True,0,COMPLETE,jammu_kashmir_1923_11,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1923_12_mem_jammu_kashmir_1923_12,jammu_kashmir_1923_12,Jammu & Kashmir,1923,12,POST_MONSOON,jammu_kashmir_1923_11,275,36,36,-2.625,2.625,1.0,-1,9,36.0,9,0.8710576974801718,True,True,0,COMPLETE,jammu_kashmir_1923_12,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1924_01_mem_jammu_kashmir_1924_01,jammu_kashmir_1924_01,Jammu & Kashmir,1924,1,WINTER,jammu_kashmir_1923_12,276,36,36,-13.564957264957258,13.564957264957258,1.0,-1,11,31.0,11,0.8666699339237135,True,True,0,COMPLETE,jammu_kashmir_1924_01,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1924_02_mem_jammu_kashmir_1924_02,jammu_kashmir_1924_02,Jammu & Kashmir,1924,2,WINTER,jammu_kashmir_1924_01,277,36,36,103.93418803418804,0.0,1.0,0,1,13.0,1,0.8137392086819027,True,True,0,COMPLETE,jammu_kashmir_1924_02,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1924_03_mem_jammu_kashmir_1924_03,jammu_kashmir_1924_03,Jammu & Kashmir,1924,3,PRE_MONSOON,jammu_kashmir_1924_02,278,36,36,-39.89487179487179,39.89487179487179,1.0,0,4,30.0,4,0.824815386344784,True,True,0,COMPLETE,jammu_kashmir_1924_03,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1924_04_mem_jammu_kashmir_1924_04,jammu_kashmir_1924_04,Jammu & Kashmir,1924,4,PRE_MONSOON,jammu_kashmir_1924_03,279,36,36,-6.541025641025641,6.541025641025641,1.0,-1,9,27.0,9,0.8472095141784787,True,True,0,COMPLETE,jammu_kashmir_1924_04,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1924_05_mem_jammu_kashmir_1924_05,jammu_kashmir_1924_05,Jammu & Kashmir,1924,5,PRE_MONSOON,jammu_kashmir_1924_04,280,36,36,65.04871794871794,0.0,1.0,0,3,31.0,3,0.9371605655530453,True,True,0,COMPLETE,jammu_kashmir_1924_05,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1924_06_mem_jammu_kashmir_1924_06,jammu_kashmir_1924_06,Jammu & Kashmir,1924,6,MONSOON,jammu_kashmir_1924_05,281,36,36,-61.02905982905983,61.02905982905983,1.0,0,1,12.0,1,0.7749910516515914,True,True,0,COMPLETE,jammu_kashmir_1924_06,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1924_07_mem_jammu_kashmir_1924_07,jammu_kashmir_1924_07,Jammu & Kashmir,1924,7,MONSOON,jammu_kashmir_1924_06,282,36,36,-41.7586206896552,41.7586206896552,1.0,-1,4,36.0,4,0.8366663093670926,True,True,0,COMPLETE,jammu_kashmir_1924_07,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1924_08_mem_jammu_kashmir_1924_08,jammu_kashmir_1924_08,Jammu & Kashmir,1924,8,MONSOON,jammu_kashmir_1924_07,283,36,36,23.087179487179498,0.0,1.0,0,4,36.0,4,0.8276066752815623,True,True,0,COMPLETE,jammu_kashmir_1924_08,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1924_09_mem_jammu_kashmir_1924_09,jammu_kashmir_1924_09,Jammu & Kashmir,1924,9,MONSOON,jammu_kashmir_1924_08,284,36,36,14.681196581196572,0.0,1.0,1,1,19.0,1,0.7779912152496462,True,True,0,COMPLETE,jammu_kashmir_1924_09,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1924_10_mem_jammu_kashmir_1924_10,jammu_kashmir_1924_10,Jammu & Kashmir,1924,10,POST_MONSOON,jammu_kashmir_1924_09,285,36,36,-32.31367521367521,32.31367521367521,1.0,0,7,35.0,7,0.8560007930499502,True,True,0,COMPLETE,jammu_kashmir_1924_10,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1924_11_mem_jammu_kashmir_1924_11,jammu_kashmir_1924_11,Jammu & Kashmir,1924,11,POST_MONSOON,jammu_kashmir_1924_10,286,36,36,-1.5146551724137929,1.5146551724137929,1.0,-1,4,29.0,4,0.8539685099787485,True,True,0,COMPLETE,jammu_kashmir_1924_11,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1924_12_mem_jammu_kashmir_1924_12,jammu_kashmir_1924_12,Jammu & Kashmir,1924,12,POST_MONSOON,jammu_kashmir_1924_11,287,36,36,34.575,0.0,1.0,0,2,24.0,2,0.7878478238658922,True,True,0,COMPLETE,jammu_kashmir_1924_12,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1925_01_mem_jammu_kashmir_1925_01,jammu_kashmir_1925_01,Jammu & Kashmir,1925,1,WINTER,jammu_kashmir_1924_12,288,36,36,-12.364957264957257,12.364957264957257,1.0,0,10,36.0,10,0.9066871691612581,True,True,0,COMPLETE,jammu_kashmir_1925_01,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1925_02_mem_jammu_kashmir_1925_02,jammu_kashmir_1925_02,Jammu & Kashmir,1925,2,WINTER,jammu_kashmir_1925_01,289,36,36,-27.96581196581197,27.96581196581197,1.0,-1,12,36.0,12,0.8654823974149692,True,True,0,COMPLETE,jammu_kashmir_1925_02,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1925_03_mem_jammu_kashmir_1925_03,jammu_kashmir_1925_03,Jammu & Kashmir,1925,3,PRE_MONSOON,jammu_kashmir_1925_02,290,36,36,-85.79487179487178,85.79487179487178,1.0,-1,1,31.0,1,0.771007666448329,True,True,0,COMPLETE,jammu_kashmir_1925_03,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1925_04_mem_jammu_kashmir_1925_04,jammu_kashmir_1925_04,Jammu & Kashmir,1925,4,PRE_MONSOON,jammu_kashmir_1925_03,291,36,36,-23.24102564102563,23.24102564102563,1.0,-1,15,36.0,15,0.9170930149716987,True,True,0,COMPLETE,jammu_kashmir_1925_04,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1925_05_mem_jammu_kashmir_1925_05,jammu_kashmir_1925_05,Jammu & Kashmir,1925,5,PRE_MONSOON,jammu_kashmir_1925_04,292,36,36,38.94871794871794,0.0,1.0,0,4,32.0,4,0.8253195672055218,True,True,0,COMPLETE,jammu_kashmir_1925_05,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1925_06_mem_jammu_kashmir_1925_06,jammu_kashmir_1925_06,Jammu & Kashmir,1925,6,MONSOON,jammu_kashmir_1925_05,293,36,36,15.67094017094017,0.0,1.0,1,10,36.0,10,0.7816550922604902,True,True,0,COMPLETE,jammu_kashmir_1925_06,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1925_07_mem_jammu_kashmir_1925_07,jammu_kashmir_1925_07,Jammu & Kashmir,1925,7,MONSOON,jammu_kashmir_1925_06,294,36,36,62.34137931034482,0.0,1.0,1,4,34.0,4,0.8919221603684142,True,True,0,COMPLETE,jammu_kashmir_1925_07,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1925_08_mem_jammu_kashmir_1925_08,jammu_kashmir_1925_08,Jammu & Kashmir,1925,8,MONSOON,jammu_kashmir_1925_07,295,36,36,-1.5128205128204968,1.5128205128204968,1.0,0,4,29.0,4,0.8141757472575595,True,True,0,COMPLETE,jammu_kashmir_1925_08,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1925_09_mem_jammu_kashmir_1925_09,jammu_kashmir_1925_09,Jammu & Kashmir,1925,9,MONSOON,jammu_kashmir_1925_08,296,36,36,-62.61880341880343,62.61880341880343,1.0,-1,2,24.0,2,0.8066829512572503,True,True,0,COMPLETE,jammu_kashmir_1925_09,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1925_10_mem_jammu_kashmir_1925_10,jammu_kashmir_1925_10,Jammu & Kashmir,1925,10,POST_MONSOON,jammu_kashmir_1925_09,297,36,36,-0.9136752136752052,0.9136752136752052,1.0,-1,3,34.0,3,0.8761797055342281,True,True,0,COMPLETE,jammu_kashmir_1925_10,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1925_11_mem_jammu_kashmir_1925_11,jammu_kashmir_1925_11,Jammu & Kashmir,1925,11,POST_MONSOON,jammu_kashmir_1925_10,298,36,36,28.685344827586206,0.0,1.0,0,3,25.0,3,0.8487066861353291,True,True,0,COMPLETE,jammu_kashmir_1925_11,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1925_12_mem_jammu_kashmir_1925_12,jammu_kashmir_1925_12,Jammu & Kashmir,1925,12,POST_MONSOON,jammu_kashmir_1925_11,299,36,36,-55.225,55.225,0.0,0,3,30.0,3,0.827149964308677,True,True,0,COMPLETE,jammu_kashmir_1925_12,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1926_01_mem_jammu_kashmir_1926_01,jammu_kashmir_1926_01,Jammu & Kashmir,1926,1,WINTER,jammu_kashmir_1925_12,300,36,36,-50.16495726495726,50.16495726495726,0.0,-1,6,33.0,6,0.8113724505474896,True,True,0,COMPLETE,jammu_kashmir_1926_01,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1926_02_mem_jammu_kashmir_1926_02,jammu_kashmir_1926_02,Jammu & Kashmir,1926,2,WINTER,jammu_kashmir_1926_01,301,36,36,-53.06581196581196,53.06581196581196,1.0,-1,2,2.0,2,0.9146619137793208,True,True,0,COMPLETE,jammu_kashmir_1926_02,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1926_03_mem_jammu_kashmir_1926_03,jammu_kashmir_1926_03,Jammu & Kashmir,1926,3,PRE_MONSOON,jammu_kashmir_1926_02,302,36,36,50.90512820512822,0.0,1.0,0,5,31.0,5,0.8101175568962674,True,True,0,COMPLETE,jammu_kashmir_1926_03,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1926_04_mem_jammu_kashmir_1926_04,jammu_kashmir_1926_04,Jammu & Kashmir,1926,4,PRE_MONSOON,jammu_kashmir_1926_03,303,36,36,29.75897435897437,0.0,1.0,1,5,20.0,5,0.8347820886633995,True,True,0,COMPLETE,jammu_kashmir_1926_04,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1926_05_mem_jammu_kashmir_1926_05,jammu_kashmir_1926_05,Jammu & Kashmir,1926,5,PRE_MONSOON,jammu_kashmir_1926_04,304,36,36,24.848717948717947,0.0,1.0,1,6,21.0,6,0.8760644875116286,True,True,0,COMPLETE,jammu_kashmir_1926_05,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1926_06_mem_jammu_kashmir_1926_06,jammu_kashmir_1926_06,Jammu & Kashmir,1926,6,MONSOON,jammu_kashmir_1926_05,305,36,36,-31.12905982905984,31.12905982905984,1.0,0,6,36.0,6,0.8852799357325385,True,True,0,COMPLETE,jammu_kashmir_1926_06,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1926_07_mem_jammu_kashmir_1926_07,jammu_kashmir_1926_07,Jammu & Kashmir,1926,7,MONSOON,jammu_kashmir_1926_06,306,36,36,5.84137931034482,0.0,1.0,0,3,36.0,3,0.8815925876862999,True,True,0,COMPLETE,jammu_kashmir_1926_07,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1926_08_mem_jammu_kashmir_1926_08,jammu_kashmir_1926_08,Jammu & Kashmir,1926,8,MONSOON,jammu_kashmir_1926_07,307,36,36,64.28717948717949,0.0,1.0,1,3,36.0,3,0.8714785763278248,True,True,0,COMPLETE,jammu_kashmir_1926_08,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1926_09_mem_jammu_kashmir_1926_09,jammu_kashmir_1926_09,Jammu & Kashmir,1926,9,MONSOON,jammu_kashmir_1926_08,308,36,36,20.681196581196573,0.0,1.0,1,3,24.0,3,0.9012649989084733,True,True,0,COMPLETE,jammu_kashmir_1926_09,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1926_10_mem_jammu_kashmir_1926_10,jammu_kashmir_1926_10,Jammu & Kashmir,1926,10,POST_MONSOON,jammu_kashmir_1926_09,309,36,36,-33.31367521367521,33.31367521367521,1.0,0,3,24.0,3,0.9144282185050971,True,True,0,COMPLETE,jammu_kashmir_1926_10,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1926_11_mem_jammu_kashmir_1926_11,jammu_kashmir_1926_11,Jammu & Kashmir,1926,11,POST_MONSOON,jammu_kashmir_1926_10,310,36,36,-21.3146551724138,21.3146551724138,1.0,-1,3,36.0,3,0.8472989016834508,True,True,0,COMPLETE,jammu_kashmir_1926_11,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1926_12_mem_jammu_kashmir_1926_12,jammu_kashmir_1926_12,Jammu & Kashmir,1926,12,POST_MONSOON,jammu_kashmir_1926_11,311,36,36,-21.125,21.125,1.0,-1,7,36.0,7,0.823127906753722,True,True,0,COMPLETE,jammu_kashmir_1926_12,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1927_01_mem_jammu_kashmir_1927_01,jammu_kashmir_1927_01,Jammu & Kashmir,1927,1,WINTER,jammu_kashmir_1926_12,312,36,36,-18.164957264957263,18.164957264957263,1.0,-1,6,36.0,6,0.9013691485691198,True,True,0,COMPLETE,jammu_kashmir_1927_01,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1927_02_mem_jammu_kashmir_1927_02,jammu_kashmir_1927_02,Jammu & Kashmir,1927,2,WINTER,jammu_kashmir_1927_01,313,36,36,2.534188034188034,0.0,1.0,0,9,34.0,9,0.8444796421198383,True,True,0,COMPLETE,jammu_kashmir_1927_02,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1927_03_mem_jammu_kashmir_1927_03,jammu_kashmir_1927_03,Jammu & Kashmir,1927,3,PRE_MONSOON,jammu_kashmir_1927_02,314,36,36,-50.69487179487179,50.69487179487179,1.0,0,6,36.0,6,0.8198440278142021,True,True,0,COMPLETE,jammu_kashmir_1927_03,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1927_04_mem_jammu_kashmir_1927_04,jammu_kashmir_1927_04,Jammu & Kashmir,1927,4,PRE_MONSOON,jammu_kashmir_1927_03,315,36,36,-40.94102564102563,40.94102564102563,1.0,-1,10,33.0,10,0.8596527985872543,True,True,0,COMPLETE,jammu_kashmir_1927_04,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1927_05_mem_jammu_kashmir_1927_05,jammu_kashmir_1927_05,Jammu & Kashmir,1927,5,PRE_MONSOON,jammu_kashmir_1927_04,316,36,36,15.448717948717942,0.0,1.0,0,8,33.0,8,0.8442487104934808,True,True,0,COMPLETE,jammu_kashmir_1927_05,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1927_06_mem_jammu_kashmir_1927_06,jammu_kashmir_1927_06,Jammu & Kashmir,1927,6,MONSOON,jammu_kashmir_1927_05,317,36,36,-37.12905982905984,37.12905982905984,1.0,0,10,32.0,10,0.8815870967689168,True,True,0,COMPLETE,jammu_kashmir_1927_06,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1927_07_mem_jammu_kashmir_1927_07,jammu_kashmir_1927_07,Jammu & Kashmir,1927,7,MONSOON,jammu_kashmir_1927_06,318,36,36,46.2413793103448,0.0,1.0,0,6,35.0,6,0.868536465921402,True,True,0,COMPLETE,jammu_kashmir_1927_07,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1927_08_mem_jammu_kashmir_1927_08,jammu_kashmir_1927_08,Jammu & Kashmir,1927,8,MONSOON,jammu_kashmir_1927_07,319,36,36,39.4871794871795,0.0,1.0,1,10,36.0,10,0.8195400764876701,True,True,0,COMPLETE,jammu_kashmir_1927_08,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1927_09_mem_jammu_kashmir_1927_09,jammu_kashmir_1927_09,Jammu & Kashmir,1927,9,MONSOON,jammu_kashmir_1927_08,320,36,36,-60.81880341880343,60.81880341880343,1.0,0,1,24.0,1,0.8521829358707146,True,True,0,COMPLETE,jammu_kashmir_1927_09,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1927_10_mem_jammu_kashmir_1927_10,jammu_kashmir_1927_10,Jammu & Kashmir,1927,10,POST_MONSOON,jammu_kashmir_1927_09,321,36,36,-26.013675213675207,26.013675213675207,1.0,-1,6,36.0,6,0.865088204988063,True,True,0,COMPLETE,jammu_kashmir_1927_10,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1927_11_mem_jammu_kashmir_1927_11,jammu_kashmir_1927_11,Jammu & Kashmir,1927,11,POST_MONSOON,jammu_kashmir_1927_10,322,36,36,-19.3146551724138,19.3146551724138,1.0,-1,5,36.0,5,0.9057750011775995,True,True,0,COMPLETE,jammu_kashmir_1927_11,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1927_12_mem_jammu_kashmir_1927_12,jammu_kashmir_1927_12,Jammu & Kashmir,1927,12,POST_MONSOON,jammu_kashmir_1927_11,323,36,36,-14.925000000000004,14.925000000000004,1.0,-1,5,35.0,5,0.8570910996589625,True,True,0,COMPLETE,jammu_kashmir_1927_12,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1928_01_mem_jammu_kashmir_1928_01,jammu_kashmir_1928_01,Jammu & Kashmir,1928,1,WINTER,jammu_kashmir_1927_12,324,36,36,40.135042735042745,0.0,1.0,0,9,32.0,9,0.870007987724903,True,True,0,COMPLETE,jammu_kashmir_1928_01,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1928_02_mem_jammu_kashmir_1928_02,jammu_kashmir_1928_02,Jammu & Kashmir,1928,2,WINTER,jammu_kashmir_1928_01,325,36,36,77.43418803418803,0.0,1.0,1,5,31.0,5,0.797411033056756,True,True,0,COMPLETE,jammu_kashmir_1928_02,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1928_03_mem_jammu_kashmir_1928_03,jammu_kashmir_1928_03,Jammu & Kashmir,1928,3,PRE_MONSOON,jammu_kashmir_1928_02,326,36,36,-5.5948717948717785,5.5948717948717785,1.0,0,4,31.0,4,0.8573870901381864,True,True,0,COMPLETE,jammu_kashmir_1928_03,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1928_04_mem_jammu_kashmir_1928_04,jammu_kashmir_1928_04,Jammu & Kashmir,1928,4,PRE_MONSOON,jammu_kashmir_1928_03,327,36,36,15.058974358974368,0.0,1.0,0,8,34.0,8,0.8282505833416239,True,True,0,COMPLETE,jammu_kashmir_1928_04,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1928_05_mem_jammu_kashmir_1928_05,jammu_kashmir_1928_05,Jammu & Kashmir,1928,5,PRE_MONSOON,jammu_kashmir_1928_04,328,36,36,-48.75128205128205,48.75128205128205,1.0,0,6,29.0,6,0.8218775087892969,True,True,0,COMPLETE,jammu_kashmir_1928_05,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
jammu_kashmir_1928_06_mem_jammu_kashmir_1928_06,jammu_kashmir_1928_06,Jammu & Kashmir,1928,6,MONSOON,jammu_kashmir_1928_05,329,36,36,-18.82905982905983,18.82905982905983,1.0,-1,9,32.0,9,0.8880596638828813,True,True,0,COMPLETE,jammu_kashmir_1928_06,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
